iter	Passed	Remaining
4783	49213	53657
4784	49221	53645
4785	49232	53635
4786	49240	53622
4787	49251	53613
4788	49262	53603
4789	49271	53591
4790	49279	53579
4791	49288	53567
4792	49297	53556
4793	49308	53545
4794	49317	53534
4795	49327	53523
4796	49336	53511
4797	49346	53501
4798	49354	53488
4799	49364	53477
4800	49372	53465
4801	49383	53455
4802	49394	53446
4803	49403	53434
4804	49411	53421
4805	49420	53410
4806	49430	53400
4807	49439	53387
4808	49448	53376
4809	49458	53365
4810	49470	53356
4811	49481	53348
4812	49492	53338
4813	49501	53326
4814	49509	53313
4815	49518	53302
4816	49528	53291
4817	49536	53278
4818	49545	53267
4819	49554	53256
4820	49565	53246
4821	49576	53236
4822	49587	53227
4823	49598	53217
4824	49607	53205
4825	49615	53193
4826	49624	53181
4827	49632	53169
4828	49642	53157
4829	49694	53192
4830	49705	53182
4831	49713	53170
4832	49724	53160
4833	49734	53150
4834	49745	53140
4835	49757	53131
4836	49767	53121
4837	49777	53111
4838	49786	53099
4839	49798	53090
4840	49807	53078
4841	49817	53069
4842	49829	53060
4843	49839	53050
4844	49848	53037
4845	49858	53027
4846	49868	53016
4847	49876	53004
4848	49885	52992
4849	49893	52980
4850	49902	52967
4851	49910	52955
4852	49921	52945
4853	49930	52934
4854	49939	52922
4855	49948	52911
4856	49958	52900
4857	49969	52891
4858	49979	52880
4859	49987	52867
4860	49996	52855
4861	50006	52845
4862	50016	52834
4863	50025	52823
4864	50033	52810
4865	50042	52798
4866	50051	52787
4867	50061	52776
4868	50071	52766
4869	50080	52754
4870	50090	52743
4871	50099	52731
4872	50108	52720
4873	50117	52708
4874	50129	52700
4875	50138	52688
4876	50148	52677
4877	50158	52667
4878	50167	52656
4879	50178	52646
4880	50188	52635
4881	50196	52623
4882	50206	52612
4883	50218	52604
4884	50230	52595
4885	50239	52583
4886	50248	52572
4887	50259	52563
4888	50268	52551
4889	50277	52539
4890	50286	52527
4891	50295	52516
4892	50307	52507
4893	50317	52497
4894	50326	52485
4895	50336	52474
4896	50345	52463
4897	50355	52453
4898	50367	52444
4899	50375	52432
4900	50384	52420
4901	50396	52411
4902	50404	52399
4903	50415	52389
4904	50424	52377
4905	50434	52366
4906	50442	52354
4907	50453	52344
4908	50462	52333
4909	50471	52321
4910	50482	52312
4911	50493	52302
4912	50505	52294
4913	50514	52282
4914	50524	52271
4915	50534	52261
4916	50543	52250
4917	50552	52237
4918	50562	52228
4919	50572	52217
4920	50582	52206
4921	50592	52195
4922	50601	52184
4923	50610	52173
4924	50619	52160
4925	50630	52151
4926	50640	52140
4927	50649	52129
4928	50658	52117
4929	50666	52105
4930	50677	52095
4931	50798	52199
4932	50811	52191
4933	50821	52181
4934	50830	52169
4935	50840	52159
4936	50851	52149
4937	50860	52137
4938	50868	52124
4939	50878	52114
4940	50889	52104
4941	50897	52091
4942	50908	52082
4943	50919	52073
4944	50928	52061
4945	50938	52050
4946	50947	52039
4947	50955	52027
4948	50964	52014
4949	50974	52003
4950	50985	51994
4951	50996	51984
4952	51005	51973
4953	51015	51962
4954	51024	51950
4955	51033	51939
4956	51042	51928
4957	51054	51919
4958	51064	51908
4959	51074	51898
4960	51083	51887
4961	51093	51875
4962	51101	51863
4963	51111	51852
4964	51123	51843
4965	51132	51833
4966	51141	51820
4967	51149	51808
4968	51161	51800
4969	51171	51789
4970	51180	51777
4971	51189	51766
4972	51200	51756
4973	51208	51743
4974	51216	51731
4975	51228	51722
4976	51239	51712
4977	51249	51702
4978	51258	51690
4979	51269	51681
4980	51281	51673
4981	51291	51662
4982	51301	51651
4983	51313	51642
4984	51325	51634
4985	51336	51624
4986	51348	51616
4987	51358	51605
4988	51367	51594
4989	51377	51583
4990	51387	51572
4991	51396	51560
4992	51407	51551
4993	51417	51541
4994	51429	51532
4995	51440	51522
4996	51451	51512
4997	51459	51500
4998	51470	51490
4999	51480	51480
5000	51489	51469
5001	51498	51457
5002	51506	51445
5003	51516	51434
5004	51528	51425
5005	51539	51415
5006	51549	51405
5007	51557	51392
5008	51567	51382
5009	51576	51370
5010	51588	51362
5011	51600	51353
5012	51611	51343
5013	51619	51331
5014	51628	51319
5015	51636	51307
5016	51647	51297
5017	51655	51285
5018	51666	51275
5019	51674	51262
5020	51685	51253
5021	51693	51241
5022	51702	51229
5023	51711	51217
5024	51720	51205
5025	51730	51194
5026	51740	51185
5027	51749	51173
5028	51759	51163
5029	51769	51151
5030	51778	51140
5031	51786	51128
5032	51835	51155
5033	51862	51161
5034	51874	51153
5035	51883	51141
5036	51892	51129
5037	51903	51120
5038	51914	51110
5039	51923	51099
5040	51932	51088
5041	51943	51078
5042	51954	51068
5043	51963	51056
5044	51972	51045
5045	51980	51033
5046	51989	51021
5047	52000	51011
5048	52009	50999
5049	52017	50987
5050	52028	50977
5051	52039	50968
5052	52048	50956
5053	52057	50944
5054	52068	50935
5055	52079	50925
5056	52089	50915
5057	52099	50905
5058	52110	50895
5059	52121	50885
5060	52131	50875
5061	52141	50864
5062	52153	50855
5063	52163	50844
5064	52171	50832
5065	52182	50822
5066	52194	50814
5067	52204	50803
5068	52213	50791
5069	52221	50779
5070	52231	50768
5071	52239	50756
5072	52251	50747
5073	52261	50737
5074	52270	50725
5075	52279	50714
5076	52291	50704
5077	52299	50692
5078	52307	50680
5079	52317	50669
5080	52327	50658
5081	52335	50646
5082	52345	50636
5083	52356	50626
5084	52365	50614
5085	52376	50605
5086	52384	50592
5087	52393	50580
5088	52402	50569
5089	52410	50557
5090	52421	50547
5091	52431	50536
5092	52439	50524
5093	52448	50512
5094	52456	50500
5095	52465	50488
5096	52474	50476
5097	52483	50465
5098	52495	50457
5099	52505	50446
5100	52513	50434
5101	52524	50423
5102	52534	50413
5103	52543	50402
5104	52555	50393
5105	52563	50380
5106	52574	50371
5107	52586	50362
5108	52596	50352
5109	52608	50343
5110	52619	50334
5111	52628	50322
5112	52640	50313
5113	52649	50302
5114	52658	50290
5115	52667	50279
5116	52677	50268
5117	52685	50256
5118	52697	50247
5119	52706	50235
5120	52716	50224
5121	52726	50214
5122	52736	50203
5123	52748	50195
5124	52758	50184
5125	52769	50175
5126	52778	50163
5127	52786	50151
5128	52796	50141
5129	52805	50129
5130	52816	50119
5131	52824	50107
5132	52834	50096
5133	52887	50126
5134	52916	50134
5135	52927	50124
5136	52936	50112
5137	52948	50104
5138	52956	50092
5139	52966	50081
5140	52975	50069
5141	52983	50056
5142	52993	50046
5143	53003	50036
5144	53014	50025
5145	53023	50014
5146	53035	50005
5147	53043	49993
5148	53051	49981
5149	53062	49971
5150	53072	49960
5151	53080	49948
5152	53091	49938
5153	53103	49929
5154	53111	49917
5155	53121	49907
5156	53130	49895
5157	53138	49883
5158	53147	49871
5159	53157	49861
5160	53166	49849
5161	53176	49839
5162	53185	49826
5163	53193	49814
5164	53204	49805
5165	53213	49793
5166	53223	49783
5167	53235	49774
5168	53247	49765
5169	53257	49755
5170	53265	49742
5171	53274	49731
5172	53284	49720
5173	53294	49710
5174	53304	49699
5175	53314	49688
5176	53323	49677
5177	53333	49667
5178	53342	49655
5179	53353	49645
5180	53362	49634
5181	53374	49625
5182	53385	49615
5183	53396	49605
5184	53407	49596
5185	53417	49586
5186	53426	49574
5187	53436	49563
5188	53445	49552
5189	53454	49540
5190	53464	49529
5191	53473	49518
5192	53483	49507
5193	53493	49497
5194	53502	49485
5195	53511	49474
5196	53520	49462
5197	53530	49452
5198	53538	49440
5199	53547	49428
5200	53558	49418
5201	53567	49407
5202	53578	49397
5203	53587	49385
5204	53595	49373
5205	53607	49364
5206	53616	49353
5207	53626	49342
5208	53635	49331
5209	53643	49319
5210	53654	49309
5211	53663	49297
5212	53674	49287
5213	53685	49278
5214	53693	49266
5215	53702	49254
5216	53711	49243
5217	53723	49234
5218	53734	49224
5219	53742	49212
5220	53753	49202
5221	53764	49192
5222	53773	49181
5223	53784	49172
5224	53797	49164
5225	53808	49154
5226	53818	49143
5227	53827	49132
5228	53835	49120
5229	53846	49110
5230	53855	49098
5231	53864	49087
5232	53875	49078
5233	53885	49067
5234	53894	49055
5235	54026	49155
5236	54040	49149
5237	54051	49139
5238	54061	49129
5239	54070	49117
5240	54078	49105
5241	54088	49094
5242	54100	49085
5243	54109	49074
5244	54117	49062
5245	54127	49051
5246	54137	49040
5247	54148	49030
5248	54157	49019
5249	54166	49007
5250	54175	48995
5251	54185	48985
5252	54193	48973
5253	54204	48963
5254	54215	48953
5255	54223	48941
5256	54233	48930
5257	54241	48918
5258	54251	48907
5259	54260	48895
5260	54269	48884
5261	54278	48873
5262	54289	48863
5263	54299	48853
5264	54308	48841
5265	54319	48831
5266	54330	48822
5267	54339	48810
5268	54350	48801
5269	54360	48790
5270	54370	48779
5271	54381	48769
5272	54392	48760
5273	54400	48748
5274	54410	48737
5275	54420	48726
5276	54430	48716
5277	54440	48705
5278	54451	48695
5279	54462	48685
5280	54471	48675
5281	54480	48662
5282	54489	48651
5283	54498	48639
5284	54510	48631
5285	54521	48622
5286	54531	48610
5287	54539	48598
5288	54547	48586
5289	54556	48575
5290	54568	48566
5291	54580	48557
5292	54588	48545
5293	54597	48533
5294	54608	48523
5295	54616	48511
5296	54625	48500
5297	54636	48490
5298	54647	48480
5299	54659	48471
5300	54668	48459
5301	54676	48447
5302	54688	48438
5303	54696	48427
5304	54706	48416
5305	54716	48405
5306	54725	48394
5307	54736	48383
5308	54745	48372
5309	54757	48364
5310	54766	48352
5311	54774	48340
5312	54785	48330
5313	54794	48318
5314	54802	48306
5315	54812	48295
5316	54823	48286
5317	54832	48274
5318	54843	48264
5319	54854	48255
5320	54864	48245
5321	54875	48235
5322	54885	48224
5323	54897	48215
5324	54905	48203
5325	54913	48191
5326	54925	48181
5327	54936	48172
5328	54945	48161
5329	54954	48149
5330	54963	48137
5331	54972	48126
5332	54980	48114
5333	54990	48103
5334	54999	48092
5335	55007	48080
5336	55075	48120
5337	55090	48114
5338	55103	48105
5339	55114	48096
5340	55125	48086
5341	55136	48076
5342	55146	48065
5343	55155	48055
5344	55164	48043
5345	55173	48031
5346	55183	48021
5347	55193	48010
5348	55203	48000
5349	55212	47988
5350	55220	47976
5351	55229	47964
5352	55238	47953
5353	55250	47944
5354	55259	47932
5355	55267	47920
5356	55278	47910
5357	55286	47898
5358	55295	47887
5359	55304	47875
5360	55312	47863
5361	55321	47851
5362	55330	47839
5363	55338	47828
5364	55350	47818
5365	55360	47808
5366	55368	47796
5367	55379	47786
5368	55388	47775
5369	55400	47766
5370	55408	47754
5371	55417	47742
5372	55426	47730
5373	55435	47719
5374	55444	47707
5375	55454	47697
5376	55462	47684
5377	55470	47673
5378	55479	47661
5379	55487	47648
5380	55497	47638
5381	55508	47628
5382	55518	47618
5383	55529	47608
5384	55539	47597
5385	55547	47585
5386	55557	47575
5387	55568	47565
5388	55580	47556
5389	55588	47544
5390	55596	47532
5391	55606	47521
5392	55614	47509
5393	55624	47498
5394	55633	47487
5395	55643	47476
5396	55652	47465
5397	55661	47453
5398	55671	47442
5399	55680	47431
5400	55691	47422
5401	55701	47411
5402	55711	47401
5403	55721	47390
5404	55731	47379
5405	55740	47367
5406	55748	47355
5407	55758	47344
5408	55766	47333
5409	55774	47321
5410	55783	47309
5411	55791	47297
5412	55800	47285
5413	55809	47274
5414	55819	47263
5415	55830	47253
5416	55840	47243
5417	55852	47234
5418	55862	47224
5419	55873	47214
5420	55883	47203
5421	55894	47193
5422	55904	47183
5423	55912	47171
5424	55921	47159
5425	55929	47147
5426	55938	47135
5427	55946	47123
5428	55955	47112
5429	55964	47100
5430	55972	47088
5431	55983	47078
5432	55993	47068
5433	56002	47057
5434	56012	47046
5435	56021	47035
5436	56030	47023
5437	56038	47011
5438	56047	47000
5439	56057	46989
5440	56067	46978
5441	56130	47012
5442	56141	47002
5443	56150	46991
5444	56162	46982
5445	56171	46971
5446	56179	46959
5447	56191	46949
5448	56203	46940
5449	56212	46930
5450	56224	46920
5451	56235	46910
5452	56246	46901
5453	56257	46891
5454	56266	46880
5455	56274	46868
5456	56284	46857
5457	56294	46846
5458	56302	46834
5459	56312	46823
5460	56322	46813
5461	56331	46801
5462	56340	46790
5463	56351	46780
5464	56360	46769
5465	56370	46759
5466	56382	46749
5467	56391	46738
5468	56402	46728
5469	56410	46716
5470	56418	46704
5471	56430	46695
5472	56440	46684
5473	56451	46674
5474	56459	46663
5475	56468	46651
5476	56476	46639
5477	56484	46627
5478	56495	46617
5479	56503	46605
5480	56513	46594
5481	56524	46584
5482	56535	46574
5483	56543	46562
5484	56553	46552
5485	56562	46541
5486	56571	46529
5487	56580	46518
5488	56590	46507
5489	56599	46496
5490	56610	46486
5491	56622	46477
5492	56634	46468
5493	56645	46458
5494	56653	46446
5495	56663	46435
5496	56672	46424
5497	56683	46414
5498	56693	46404
5499	56704	46394
5500	56713	46383
5501	56723	46372
5502	56734	46362
5503	56743	46351
5504	56754	46341
5505	56763	46330
5506	56773	46319
5507	56782	46308
5508	56790	46296
5509	56799	46284
5510	56810	46274
5511	56818	46262
5512	56826	46250
5513	56837	46240
5514	56846	46230
5515	56856	46218
5516	56867	46208
5517	56878	46199
5518	56889	46189
5519	56901	46181
5520	56910	46169
5521	56919	46158
5522	56928	46146
5523	56937	46135
5524	56948	46126
5525	56959	46116
5526	56968	46104
5527	56980	46095
5528	56989	46084
5529	56997	46072
5530	57006	46061
5531	57017	46050
5532	57026	46040
5533	57036	46029
5534	57046	46018
5535	57055	46007
5536	57065	45996
5537	57076	45986
5538	57085	45975
5539	57094	45964
5540	57105	45954
5541	57114	45943
5542	57250	46033
5543	57265	46027
5544	57277	46018
5545	57288	46008
5546	57298	45997
5547	57309	45988
5548	57319	45977
5549	57326	45964
5550	57335	45953
5551	57347	45944
5552	57359	45934
5553	57367	45922
5554	57376	45911
5555	57388	45902
5556	57399	45892
5557	57409	45882
5558	57421	45873
5559	57433	45863
5560	57444	45854
5561	57452	45842
5562	57460	45830
5563	57469	45818
5564	57480	45808
5565	57491	45799
5566	57502	45788
5567	57511	45777
5568	57520	45766
5569	57528	45754
5570	57539	45744
5571	57549	45734
5572	57558	45722
5573	57567	45711
5574	57576	45699
5575	57584	45687
5576	57593	45676
5577	57605	45667
5578	57615	45656
5579	57625	45645
5580	57634	45634
5581	57645	45624
5582	57653	45612
5583	57661	45600
5584	57670	45589
5585	57679	45577
5586	57689	45567
5587	57699	45556
5588	57708	45545
5589	57718	45534
5590	57726	45522
5591	57734	45510
5592	57745	45500
5593	57755	45489
5594	57766	45480
5595	57776	45469
5596	57786	45458
5597	57795	45447
5598	57805	45436
5599	57815	45426
5600	57826	45416
5601	57835	45405
5602	57845	45395
5603	57854	45383
5604	57863	45371
5605	57873	45361
5606	57882	45349
5607	57891	45339
5608	57900	45327
5609	57908	45315
5610	57917	45303
5611	57925	45291
5612	57935	45281
5613	57944	45269
5614	57953	45258
5615	57963	45248
5616	57972	45236
5617	57981	45225
5618	57991	45214
5619	58000	45202
5620	58011	45193
5621	58020	45182
5622	58029	45170
5623	58039	45159
5624	58049	45149
5625	58058	45138
5626	58068	45127
5627	58080	45118
5628	58089	45107
5629	58098	45095
5630	58107	45084
5631	58115	45072
5632	58125	45062
5633	58136	45052
5634	58148	45042
5635	58158	45032
5636	58167	45021
5637	58176	45010
5638	58185	44998
5639	58197	44989
5640	58208	44979
5641	58216	44967
5642	58224	44955
5643	58236	44946
5644	58291	44970
5645	58323	44977
5646	58336	44968
5647	58345	44957
5648	58354	44946
5649	58365	44935
5650	58375	44925
5651	58384	44914
5652	58394	44903
5653	58403	44892
5654	58413	44881
5655	58422	44870
5656	58434	44861
5657	58443	44850
5658	58452	44838
5659	58461	44827
5660	58472	44817
5661	58480	44805
5662	58491	44795
5663	58502	44785
5664	58510	44773
5665	58521	44764
5666	58532	44754
5667	58544	44744
5668	58554	44734
5669	58565	44724
5670	58576	44714
5671	58584	44702
5672	58592	44690
5673	58602	44680
5674	58611	44668
5675	58621	44658
5676	58631	44647
5677	58640	44635
5678	58650	44625
5679	58658	44613
5680	58670	44604
5681	58680	44594
5682	58692	44584
5683	58700	44572
5684	58709	44561
5685	58720	44551
5686	58731	44541
5687	58739	44529
5688	58748	44518
5689	58757	44506
5690	58768	44496
5691	58777	44485
5692	58788	44475
5693	58800	44466
5694	58808	44454
5695	58820	44445
5696	58828	44433
5697	58840	44424
5698	58848	44412
5699	58857	44401
5700	58867	44391
5701	58878	44381
5702	58889	44370
5703	58900	44360
5704	58909	44350
5705	58919	44339
5706	58931	44329
5707	58939	44318
5708	58949	44307
5709	58960	44297
5710	58968	44285
5711	58976	44273
5712	58986	44263
5713	58995	44251
5714	59006	44241
5715	59016	44231
5716	59027	44221
5717	59039	44212
5718	59048	44201
5719	59058	44190
5720	59069	44180
5721	59077	44168
5722	59086	44157
5723	59096	44146
5724	59105	44135
5725	59113	44123
5726	59122	44112
5727	59130	44100
5728	59140	44089
5729	59152	44080
5730	59160	44068
5731	59170	44057
5732	59180	44047
5733	59191	44037
5734	59200	44026
5735	59211	44016
5736	59221	44006
5737	59232	43996
5738	59243	43985
5739	59254	43976
5740	59266	43966
5741	59275	43955
5742	59283	43944
5743	59294	43934
5744	59427	44014
5745	59464	44023
5746	59475	44014
5747	59485	44003
5748	59496	43994
5749	59505	43982
5750	59515	43971
5751	59525	43961
5752	59537	43952
5753	59547	43941
5754	59559	43932
5755	59567	43920
5756	59575	43908
5757	59587	43898
5758	59599	43889
5759	59610	43879
5760	59620	43869
5761	59631	43859
5762	59641	43848
5763	59651	43838
5764	59663	43828
5765	59673	43818
5766	59685	43809
5767	59694	43797
5768	59703	43786
5769	59712	43775
5770	59722	43764
5771	59731	43753
5772	59742	43743
5773	59751	43731
5774	59760	43720
5775	59769	43709
5776	59780	43699
5777	59788	43687
5778	59797	43676
5779	59806	43664
5780	59814	43653
5781	59826	43643
5782	59836	43633
5783	59845	43621
5784	59853	43609
5785	59865	43600
5786	59874	43588
5787	59885	43579
5788	59894	43567
5789	59904	43557
5790	59916	43548
5791	59924	43536
5792	59933	43525
5793	59945	43515
5794	59956	43505
5795	59966	43495
5796	59976	43484
5797	59987	43474
5798	59995	43462
5799	60004	43451
5800	60012	43439
5801	60022	43429
5802	60031	43417
5803	60042	43407
5804	60052	43397
5805	60062	43386
5806	60074	43377
5807	60084	43367
5808	60096	43357
5809	60106	43346
5810	60115	43335
5811	60125	43324
5812	60133	43313
5813	60144	43303
5814	60153	43291
5815	60161	43279
5816	60172	43269
5817	60180	43257
5818	60189	43246
5819	60200	43236
5820	60211	43227
5821	60219	43215
5822	60230	43204
5823	60238	43192
5824	60248	43182
5825	60256	43170
5826	60265	43159
5827	60275	43148
5828	60283	43136
5829	60292	43125
5830	60305	43116
5831	60315	43105
5832	60326	43096
5833	60336	43085
5834	60347	43075
5835	60358	43066
5836	60366	43054
5837	60375	43042
5838	60384	43031
5839	60395	43021
5840	60403	43009
5841	60412	42997
5842	60421	42986
5843	60431	42976
5844	60486	42997
5845	60518	43002
5846	60527	42991
5847	60539	42981
5848	60550	42972
5849	60561	42962
5850	60570	42951
5851	60579	42939
5852	60589	42928
5853	60598	42917
5854	60606	42905
5855	60614	42894
5856	60626	42884
5857	60635	42873
5858	60645	42862
5859	60653	42850
5860	60661	42838
5861	60671	42828
5862	60680	42816
5863	60688	42804
5864	60697	42793
5865	60705	42781
5866	60717	42772
5867	60726	42760
5868	60736	42750
5869	60745	42738
5870	60753	42727
5871	60761	42715
5872	60770	42703
5873	60780	42693
5874	60790	42682
5875	60800	42672
5876	60810	42661
5877	60821	42651
5878	60830	42640
5879	60840	42629
5880	60849	42618
5881	60861	42608
5882	60869	42597
5883	60880	42587
5884	60889	42575
5885	60897	42564
5886	60909	42554
5887	60918	42543
5888	60927	42532
5889	60937	42522
5890	60946	42510
5891	60958	42500
5892	60967	42490
5893	60977	42479
5894	60987	42468
5895	60998	42458
5896	61006	42447
5897	61018	42437
5898	61027	42426
5899	61035	42414
5900	61046	42404
5901	61055	42393
5902	61067	42384
5903	61076	42372
5904	61087	42362
5905	61096	42351
5906	61106	42340
5907	61115	42330
5908	61126	42320
5909	61135	42308
5910	61143	42296
5911	61152	42285
5912	61161	42274
5913	61170	42262
5914	61180	42251
5915	61190	42242
5916	61200	42230
5917	61209	42219
5918	61218	42208
5919	61227	42197
5920	61235	42185
5921	61244	42174
5922	61253	42162
5923	61263	42152
5924	61275	42142
5925	61283	42131
5926	61293	42120
5927	61304	42110
5928	61315	42100
5929	61326	42090
5930	61336	42080
5931	61345	42068
5932	61355	42058
5933	61364	42047
5934	61373	42035
5935	61383	42025
5936	61393	42014
5937	61405	42005
5938	61417	41996
5939	61425	41984
5940	61436	41974
5941	61445	41963
5942	61453	41951
5943	61461	41939
5944	61472	41929
5945	61483	41919
5946	61492	41908
5947	61543	41925
5948	61571	41927
5949	61583	41917
5950	61594	41908
5951	61604	41897
5952	61614	41887
5953	61624	41876
5954	61636	41867
5955	61649	41858
5956	61658	41847
5957	61668	41836
5958	61676	41825
5959	61685	41813
5960	61694	41802
5961	61705	41792
5962	61713	41780
5963	61723	41769
5964	61731	41758
5965	61743	41748
5966	61753	41738
5967	61762	41726
5968	61773	41717
5969	61783	41706
5970	61795	41697
5971	61806	41687
5972	61815	41675
5973	61823	41664
5974	61832	41653
5975	61842	41642
5976	61852	41631
5977	61865	41622
5978	61874	41612
5979	61883	41600
5980	61891	41588
5981	61900	41577
5982	61909	41565
5983	61919	41555
5984	61931	41546
5985	61939	41534
5986	61948	41523
5987	61960	41513
5988	61972	41504
5989	61983	41494
5990	61991	41483
5991	62000	41471
5992	62011	41461
5993	62020	41450
5994	62030	41439
5995	62039	41428
5996	62047	41416
5997	62057	41405
5998	62065	41394
5999	62073	41382
6000	62081	41370
6001	62090	41359
6002	62098	41347
6003	62108	41336
6004	62119	41326
6005	62128	41315
6006	62136	41303
6007	62147	41293
6008	62156	41282
6009	62166	41271
6010	62174	41260
6011	62184	41249
6012	62192	41237
6013	62206	41229
6014	62217	41220
6015	62226	41208
6016	62237	41198
6017	62245	41186
6018	62254	41175
6019	62263	41164
6020	62275	41154
6021	62284	41143
6022	62293	41132
6023	62305	41123
6024	62314	41111
6025	62323	41101
6026	62335	41091
6027	62345	41080
6028	62354	41070
6029	62365	41059
6030	62375	41049
6031	62384	41038
6032	62392	41026
6033	62401	41014
6034	62409	41002
6035	62420	40993
6036	62432	40983
6037	62442	40973
6038	62452	40962
6039	62460	40951
6040	62469	40939
6041	62478	40928
6042	62489	40918
6043	62499	40908
6044	62508	40896
6045	62517	40885
6046	62527	40875
6047	62540	40866
6048	62549	40855
6049	62666	40914
6050	62710	40926
6051	62721	40915
6052	62730	40904
6053	62739	40893
6054	62751	40884
6055	62763	40874
6056	62773	40864
6057	62783	40853
6058	62794	40844
6059	62807	40835
6060	62817	40824
6061	62825	40812
6062	62836	40803
6063	62845	40791
6064	62853	40779
6065	62861	40768
6066	62871	40756
6067	62879	40745
6068	62891	40735
6069	62901	40725
6070	62909	40713
6071	62920	40703
6072	62931	40693
6073	62942	40683
6074	62951	40672
6075	62961	40661
6076	62972	40651
6077	62982	40641
6078	62993	40631
6079	63002	40620
6080	63011	40609
6081	63022	40598
6082	63032	40588
6083	63042	40577
6084	63055	40568
6085	63065	40558
6086	63074	40547
6087	63085	40537
6088	63096	40526
6089	63105	40515
6090	63115	40505
6091	63126	40495
6092	63135	40484
6093	63144	40472
6094	63153	40461
6095	63162	40450
6096	63170	40438
6097	63182	40429
6098	63191	40417
6099	63199	40406
6100	63210	40396
6101	63221	40386
6102	63233	40376
6103	63241	40365
6104	63252	40355
6105	63264	40345
6106	63276	40336
6107	63287	40326
6108	63298	40316
6109	63309	40306
6110	63318	40295
6111	63328	40284
6112	63336	40273
6113	63345	40261
6114	63355	40250
6115	63363	40239
6116	63372	40228
6117	63381	40216
6118	63389	40205
6119	63401	40195
6120	63413	40186
6121	63425	40176
6122	63434	40166
6123	63443	40154
6124	63452	40143
6125	63461	40132
6126	63470	40121
6127	63481	40110
6128	63490	40100
6129	63501	40089
6130	63512	40080
6131	63521	40068
6132	63531	40058
6133	63539	40046
6134	63549	40035
6135	63557	40023
6136	63565	40012
6137	63575	40001
6138	63583	39989
6139	63594	39979
6140	63606	39970
6141	63616	39959
6142	63627	39949
6143	63637	39939
6144	63647	39928
6145	63656	39917
6146	63664	39905
6147	63674	39895
6148	63684	39884
6149	63756	39912
6150	63770	39904
6151	63782	39895
6152	63792	39884
6153	63801	39873
6154	63809	39861
6155	63818	39850
6156	63827	39839
6157	63836	39827
6158	63846	39817
6159	63858	39808
6160	63867	39796
6161	63876	39785
6162	63886	39774
6163	63895	39763
6164	63906	39753
6165	63914	39741
6166	63923	39730
6167	63932	39719
6168	63941	39708
6169	63950	39696
6170	63958	39684
6171	63966	39673
6172	63975	39661
6173	63985	39651
6174	63997	39642
6175	64006	39631
6176	64014	39619
6177	64025	39609
6178	64033	39597
6179	64043	39586
6180	64052	39575
6181	64061	39564
6182	64071	39553
6183	64079	39542
6184	64089	39531
6185	64097	39519
6186	64108	39509
6187	64118	39498
6188	64128	39488
6189	64138	39477
6190	64146	39466
6191	64156	39455
6192	64165	39444
6193	64174	39432
6194	64185	39423
6195	64194	39411
6196	64204	39401
6197	64216	39391
6198	64227	39382
6199	64239	39372
6200	64247	39361
6201	64258	39351
6202	64267	39339
6203	64275	39327
6204	64285	39317
6205	64293	39305
6206	64304	39295
6207	64312	39283
6208	64324	39274
6209	64333	39262
6210	64341	39251
6211	64351	39240
6212	64361	39230
6213	64369	39218
6214	64380	39208
6215	64391	39198
6216	64402	39188
6217	64411	39177
6218	64421	39166
6219	64432	39156
6220	64442	39145
6221	64451	39134
6222	64459	39123
6223	64467	39111
6224	64476	39099
6225	64484	39088
6226	64493	39077
6227	64502	39065
6228	64512	39055
6229	64521	39044
6230	64531	39033
6231	64540	39022
6232	64549	39011
6233	64561	39001
6234	64569	38990
6235	64577	38978
6236	64587	38968
6237	64596	38956
6238	64604	38944
6239	64615	38934
6240	64623	38923
6241	64632	38912
6242	64642	38901
6243	64654	38892
6244	64665	38881
6245	64675	38871
6246	64684	38860
6247	64694	38850
6248	64703	38838
6249	64712	38827
6250	64720	38816
6251	64729	38804
6252	64741	38795
6253	64813	38821
6254	64828	38814
6255	64840	38804
6256	64849	38793
6257	64860	38783
6258	64870	38773
6259	64881	38762
6260	64890	38751
6261	64898	38740
6262	64907	38728
6263	64916	38717
6264	64927	38707
6265	64935	38696
6266	64943	38684
6267	64954	38674
6268	64964	38663
6269	64973	38652
6270	64982	38641
6271	64992	38631
6272	65001	38619
6273	65013	38609
6274	65022	38598
6275	65033	38588
6276	65043	38578
6277	65052	38567
6278	65060	38555
6279	65070	38545
6280	65079	38533
6281	65089	38523
6282	65099	38512
6283	65108	38501
6284	65118	38490
6285	65127	38479
6286	65138	38469
6287	65149	38459
6288	65160	38449
6289	65168	38438
6290	65178	38427
6291	65187	38416
6292	65196	38405
6293	65205	38393
6294	65213	38382
6295	65225	38372
6296	65234	38361
6297	65245	38351
6298	65255	38340
6299	65267	38331
6300	65276	38320
6301	65286	38309
6302	65295	38299
6303	65304	38287
6304	65313	38276
6305	65323	38265
6306	65334	38255
6307	65344	38245
6308	65354	38234
6309	65362	38223
6310	65372	38212
6311	65382	38202
6312	65393	38191
6313	65402	38180
6314	65413	38170
6315	65424	38160
6316	65435	38150
6317	65445	38140
6318	65455	38129
6319	65466	38119
6320	65475	38108
6321	65487	38099
6322	65496	38087
6323	65504	38076
6324	65513	38065
6325	65522	38054
6326	65531	38042
6327	65540	38031
6328	65551	38021
6329	65561	38011
6330	65570	37999
6331	65579	37989
6332	65588	37977
6333	65598	37967
6334	65608	37956
6335	65618	37945
6336	65626	37934
